date,expiry,year,execution,width,credit,payoff,pnl,maxloss
2025-05-27,2025-05-29,2025,0921_open,500,331.0,19.150000000001455,311.84999999999854,169.0
2025-05-28,2025-05-29,2025,0921_open,400,287.2,80.84999999999854,206.35000000000144,112.80000000000001
2025-05-28,2025-05-29,2025,0921_open,500,324.95,80.84999999999854,244.10000000000144,175.05
2025-05-29,2025-05-29,2025,0921_open,400,109.15,30.849999999998545,78.30000000000146,290.85
2025-05-29,2025-05-29,2025,0921_open,500,113.25,30.849999999998545,82.40000000000146,386.75
2025-05-30,2025-06-05,2025,0921_open,400,273.0,38.900000000001455,234.09999999999854,127.0
2025-05-30,2025-06-05,2025,0921_open,500,308.0,38.900000000001455,269.09999999999854,192.0
2025-06-02,2025-06-05,2025,0921_open,400,282.35,211.09999999999854,71.25000000000148,117.64999999999998
2025-06-02,2025-06-05,2025,0921_open,500,321.1,211.09999999999854,110.00000000000148,178.89999999999998
2025-06-03,2025-06-05,2025,0921_open,400,291.35,61.099999999998545,230.25000000000148,108.64999999999998
2025-06-03,2025-06-05,2025,0921_open,500,332.65000000000003,61.099999999998545,271.5500000000015,167.34999999999997
2025-06-04,2025-06-05,2025,0921_open,400,191.45000000000002,211.09999999999854,-19.649999999998528,208.54999999999998
2025-06-04,2025-06-05,2025,0921_open,500,204.04999999999998,211.09999999999854,-7.049999999998562,295.95000000000005
2025-06-05,2025-06-05,2025,0921_open,400,100.55000000000001,111.09999999999854,-10.549999999998533,299.45
2025-06-05,2025-06-05,2025,0921_open,500,102.45,111.09999999999854,-8.649999999998542,397.55
2025-06-06,2025-06-12,2025,0921_open,400,256.5,106.0,150.5,143.5
2025-06-06,2025-06-12,2025,0921_open,500,285.70000000000005,106.0,179.70000000000005,214.29999999999995
2025-06-09,2025-06-12,2025,0921_open,400,242.10000000000002,244.0,-1.8999999999999773,157.89999999999998
2025-06-09,2025-06-12,2025,0921_open,500,266.5,244.0,22.5,233.5
2025-06-10,2025-06-12,2025,0921_open,400,203.45,294.0,-90.55000000000001,196.55
2025-06-10,2025-06-12,2025,0921_open,500,217.35,294.0,-76.65,282.65
2025-06-11,2025-06-12,2025,0921_open,400,150.04999999999998,294.0,-143.95000000000002,249.95000000000002
2025-06-11,2025-06-12,2025,0921_open,500,156.0,294.0,-138.0,344.0
2025-06-12,2025-06-12,2025,0921_open,400,102.75000000000001,294.0,-191.25,297.25
2025-06-12,2025-06-12,2025,0921_open,500,104.45,294.0,-189.55,395.55
2025-06-13,2025-06-19,2025,0921_open,400,267.8,144.70000000000073,123.09999999999928,132.2
2025-06-13,2025-06-19,2025,0921_open,500,300.95,144.70000000000073,156.24999999999926,199.05
2025-06-16,2025-06-19,2025,0921_open,400,232.25,55.29999999999927,176.95000000000073,167.75
2025-06-16,2025-06-19,2025,0921_open,500,253.39999999999995,55.29999999999927,198.10000000000068,246.60000000000005
2025-06-17,2025-06-19,2025,0921_open,400,207.94999999999996,155.29999999999927,52.65000000000069,192.05000000000004
2025-06-17,2025-06-19,2025,0921_open,500,223.84999999999997,155.29999999999927,68.5500000000007,276.15000000000003
2025-06-18,2025-06-19,2025,0921_open,400,168.05,105.29999999999927,62.75000000000074,231.95
2025-06-18,2025-06-19,2025,0921_open,500,176.55000000000004,105.29999999999927,71.25000000000077,323.44999999999993
2025-06-19,2025-06-19,2025,0921_open,400,125.54999999999998,5.299999999999272,120.25000000000071,274.45000000000005
2025-06-19,2025-06-19,2025,0921_open,500,127.95000000000002,5.299999999999272,122.65000000000074,372.04999999999995
2025-06-20,2025-06-26,2025,0921_open,400,251.4,400.0,-148.6,148.6
2025-06-20,2025-06-26,2025,0921_open,500,277.05,500.0,-222.95,222.95
2025-06-23,2025-06-26,2025,0921_open,400,222.90000000000006,400.0,-177.09999999999994,177.09999999999994
2025-06-23,2025-06-26,2025,0921_open,500,241.70000000000005,500.0,-258.29999999999995,258.29999999999995
2025-06-24,2025-06-26,2025,0921_open,400,199.15000000000003,280.40000000000146,-81.25000000000142,200.84999999999997
2025-06-24,2025-06-26,2025,0921_open,500,211.15,280.40000000000146,-69.25000000000145,288.85
2025-06-25,2025-06-26,2025,0921_open,400,165.50000000000003,380.40000000000146,-214.90000000000143,234.49999999999997
2025-06-25,2025-06-26,2025,0921_open,500,172.3,380.40000000000146,-208.10000000000144,327.7
2025-06-26,2025-06-26,2025,0921_open,400,110.14999999999998,230.40000000000146,-120.25000000000148,289.85
2025-06-26,2025-06-26,2025,0921_open,500,112.04999999999998,230.40000000000146,-118.35000000000147,387.95000000000005
2025-06-27,2025-07-03,2025,0921_open,400,245.8,202.59999999999854,43.20000000000147,154.2
2025-06-27,2025-07-03,2025,0921_open,500,269.75,202.59999999999854,67.15000000000146,230.25
2025-06-30,2025-07-03,2025,0921_open,400,222.90000000000003,202.59999999999854,20.30000000000149,177.09999999999997
2025-06-30,2025-07-03,2025,0921_open,500,240.65000000000003,202.59999999999854,38.05000000000149,259.34999999999997
2025-07-01,2025-07-03,2025,0921_open,400,210.89999999999998,152.59999999999854,58.30000000000143,189.10000000000002
2025-07-01,2025-07-03,2025,0921_open,500,225.79999999999998,152.59999999999854,73.20000000000144,274.20000000000005
2025-07-02,2025-07-03,2025,0921_open,400,151.20000000000002,202.59999999999854,-51.39999999999853,248.79999999999998
2025-07-02,2025-07-03,2025,0921_open,500,155.6,202.59999999999854,-46.99999999999855,344.4
2025-07-03,2025-07-03,2025,0921_open,400,104.2,102.59999999999854,1.600000000001458,295.8
2025-07-03,2025-07-03,2025,0921_open,500,105.60000000000001,102.59999999999854,3.0000000000014637,394.4
2025-07-04,2025-07-10,2025,0921_open,400,245.45,51.849999999998545,193.60000000000144,154.55
2025-07-04,2025-07-10,2025,0921_open,500,269.2,51.849999999998545,217.35000000000144,230.8
2025-07-07,2025-07-10,2025,0921_open,400,211.20000000000002,101.84999999999854,109.35000000000147,188.79999999999998
2025-07-07,2025-07-10,2025,0921_open,500,225.85000000000002,101.84999999999854,124.00000000000148,274.15
2025-07-08,2025-07-10,2025,0921_open,400,189.65,101.84999999999854,87.80000000000146,210.35
2025-07-08,2025-07-10,2025,0921_open,500,199.45000000000002,101.84999999999854,97.60000000000147,300.54999999999995
2025-07-09,2025-07-10,2025,0921_open,400,144.35,151.84999999999854,-7.4999999999985505,255.65
2025-07-09,2025-07-10,2025,0921_open,500,147.84999999999997,151.84999999999854,-3.999999999998579,352.15000000000003
2025-07-10,2025-07-10,2025,0921_open,400,91.45,101.84999999999854,-10.399999999998542,308.55
2025-07-10,2025-07-10,2025,0921_open,500,92.35000000000002,101.84999999999854,-9.499999999998522,407.65
2025-07-11,2025-07-17,2025,0921_open,400,213.09999999999997,190.5,22.599999999999966,186.90000000000003
2025-07-11,2025-07-17,2025,0921_open,500,227.75,190.5,37.25,272.25
2025-07-14,2025-07-17,2025,0921_open,400,193.2,9.5,183.7,206.8
2025-07-14,2025-07-17,2025,0921_open,500,205.29999999999998,9.5,195.79999999999998,294.70000000000005
2025-07-15,2025-07-17,2025,0921_open,400,163.8,40.5,123.30000000000001,236.2
2025-07-15,2025-07-17,2025,0921_open,500,171.75,40.5,131.25,328.25
2025-07-16,2025-07-17,2025,0921_open,400,125.95,40.5,85.45,274.05
2025-07-16,2025-07-17,2025,0921_open,500,129.2,40.5,88.69999999999999,370.8
2025-07-17,2025-07-17,2025,0921_open,400,78.2,90.5,-12.299999999999997,321.8
2025-07-17,2025-07-17,2025,0921_open,500,79.0,90.5,-11.5,421.0
2025-07-18,2025-07-24,2025,0921_open,400,212.99999999999997,48.099999999998545,164.90000000000143,187.00000000000003
2025-07-18,2025-07-24,2025,0921_open,500,227.64999999999998,48.099999999998545,179.55000000000143,272.35
2025-07-21,2025-07-24,2025,0921_open,400,190.50000000000003,101.90000000000146,88.59999999999857,209.49999999999997
2025-07-21,2025-07-24,2025,0921_open,500,201.65000000000003,101.90000000000146,99.74999999999858,298.34999999999997
2025-07-22,2025-07-24,2025,0921_open,400,156.8,98.09999999999854,58.70000000000147,243.2
2025-07-22,2025-07-24,2025,0921_open,500,163.8,98.09999999999854,65.70000000000147,336.2
2025-07-23,2025-07-24,2025,0921_open,400,118.85,98.09999999999854,20.75000000000145,281.15
2025-07-23,2025-07-24,2025,0921_open,500,121.05,98.09999999999854,22.950000000001452,378.95
2025-07-24,2025-07-24,2025,0921_open,400,72.25,148.09999999999854,-75.84999999999854,327.75
2025-07-24,2025-07-24,2025,0921_open,500,72.8,148.09999999999854,-75.29999999999855,427.2
2025-07-25,2025-07-31,2025,0921_open,400,209.49999999999997,184.40000000000146,25.099999999998516,190.50000000000003
2025-07-25,2025-07-31,2025,0921_open,500,224.45,184.40000000000146,40.04999999999853,275.55
2025-07-28,2025-07-31,2025,0921_open,400,198.70000000000002,34.400000000001455,164.29999999999856,201.29999999999998
2025-07-28,2025-07-31,2025,0921_open,500,212.35,34.400000000001455,177.94999999999854,287.65
2025-07-29,2025-07-31,2025,0921_open,400,179.29999999999998,65.59999999999854,113.70000000000144,220.70000000000002
2025-07-29,2025-07-31,2025,0921_open,500,189.74999999999997,65.59999999999854,124.15000000000143,310.25
2025-07-30,2025-07-31,2025,0921_open,400,139.09999999999997,84.40000000000146,54.69999999999851,260.90000000000003
2025-07-30,2025-07-31,2025,0921_open,500,142.79999999999998,84.40000000000146,58.39999999999853,357.20000000000005
2025-07-31,2025-07-31,2025,0921_open,400,117.19999999999999,65.59999999999854,51.600000000001444,282.8
2025-07-31,2025-07-31,2025,0921_open,500,119.1,65.59999999999854,53.50000000000145,380.9
2025-08-01,2025-08-07,2025,0921_open,400,237.95,123.34999999999854,114.60000000000144,162.05
2025-08-01,2025-08-07,2025,0921_open,500,259.75000000000006,123.34999999999854,136.4000000000015,240.24999999999994
2025-08-04,2025-08-07,2025,0921_open,400,222.45000000000002,23.349999999998545,199.10000000000147,177.54999999999998
2025-08-04,2025-08-07,2025,0921_open,500,240.20000000000005,23.349999999998545,216.8500000000015,259.79999999999995
2025-08-05,2025-08-07,2025,0921_open,400,187.64999999999998,73.34999999999854,114.30000000000143,212.35000000000002
2025-08-05,2025-08-07,2025,0921_open,500,197.85,73.34999999999854,124.50000000000145,302.15
2025-08-06,2025-08-07,2025,0921_open,400,164.54999999999998,23.349999999998545,141.20000000000144,235.45000000000002
2025-08-06,2025-08-07,2025,0921_open,500,169.95,23.349999999998545,146.60000000000144,330.05
2025-08-07,2025-08-07,2025,0921_open,400,103.35,126.65000000000146,-23.30000000000146,296.65
2025-08-07,2025-08-07,2025,0921_open,500,104.55,126.65000000000146,-22.100000000001458,395.45
2025-08-08,2025-08-14,2025,0921_open,400,223.75000000000003,66.04999999999927,157.70000000000076,176.24999999999997
2025-08-08,2025-08-14,2025,0921_open,500,240.80000000000004,66.04999999999927,174.75000000000077,259.19999999999993
2025-08-11,2025-08-14,2025,0921_open,400,212.29999999999998,216.04999999999927,-3.7499999999992895,187.70000000000002
2025-08-11,2025-08-14,2025,0921_open,500,227.75,216.04999999999927,11.700000000000728,272.25
2025-08-12,2025-08-14,2025,0921_open,400,166.9,66.04999999999927,100.85000000000073,233.1
2025-08-12,2025-08-14,2025,0921_open,500,174.1,66.04999999999927,108.05000000000072,325.9
2025-08-13,2025-08-14,2025,0921_open,400,150.35,66.04999999999927,84.30000000000072,249.65
2025-08-13,2025-08-14,2025,0921_open,500,153.9,66.04999999999927,87.85000000000073,346.1
2025-08-14,2025-08-14,2025,0921_open,400,101.1,33.95000000000073,67.14999999999927,298.9
2025-08-14,2025-08-14,2025,0921_open,500,102.14999999999999,33.95000000000073,68.19999999999926,397.85
2025-08-18,2025-08-21,2025,0921_open,400,222.39999999999998,126.95000000000073,95.44999999999925,177.60000000000002
2025-08-18,2025-08-21,2025,0921_open,500,239.60000000000002,126.95000000000073,112.6499999999993,260.4
2025-08-19,2025-08-21,2025,0921_open,400,173.54999999999998,176.95000000000073,-3.4000000000007446,226.45000000000002
2025-08-19,2025-08-21,2025,0921_open,500,180.2,176.95000000000073,3.249999999999261,319.8
2025-08-20,2025-08-21,2025,0921_open,400,138.9,126.95000000000073,11.949999999999278,261.1
2025-08-20,2025-08-21,2025,0921_open,500,141.5,126.95000000000073,14.549999999999272,358.5
2025-08-21,2025-08-21,2025,0921_open,400,84.15,26.950000000000728,57.19999999999928,315.85
2025-08-21,2025-08-21,2025,0921_open,500,84.6,26.950000000000728,57.64999999999927,415.4
2025-08-22,2025-08-28,2025,0921_open,400,200.65,400.0,-199.35,199.35
2025-08-22,2025-08-28,2025,0921_open,500,212.25000000000003,466.90000000000146,-254.65000000000143,287.75
2025-08-25,2025-08-28,2025,0921_open,400,176.0,366.90000000000146,-190.90000000000146,224.0
2025-08-25,2025-08-28,2025,0921_open,500,183.20000000000002,366.90000000000146,-183.70000000000144,316.79999999999995
2025-08-26,2025-08-28,2025,0921_open,400,146.8,316.90000000000146,-170.10000000000144,253.2
2025-08-26,2025-08-28,2025,0921_open,500,151.00000000000003,316.90000000000146,-165.90000000000143,349.0
2025-08-28,2025-08-28,2025,0921_open,400,101.55,66.90000000000146,34.64999999999854,298.45
2025-08-28,2025-08-28,2025,0921_open,500,102.8,66.90000000000146,35.89999999999854,397.2
2025-08-29,2025-09-02,2025,0921_open,400,192.85,75.0,117.85,207.15
2025-08-29,2025-09-02,2025,0921_open,500,203.0,75.0,128.0,297.0
2025-09-01,2025-09-02,2025,0921_open,400,141.04999999999998,75.0,66.04999999999998,258.95000000000005
2025-09-01,2025-09-02,2025,0921_open,500,143.65,75.0,68.65,356.35
2025-09-02,2025-09-02,2025,0921_open,400,81.1,75.0,6.099999999999994,318.9
2025-09-02,2025-09-02,2025,0921_open,500,81.55,75.0,6.549999999999997,418.45
2025-09-03,2025-09-09,2025,0921_open,400,213.75,328.7999999999993,-115.04999999999927,186.25
2025-09-03,2025-09-09,2025,0921_open,500,229.3,328.7999999999993,-99.49999999999926,270.7
2025-09-04,2025-09-09,2025,0921_open,400,192.1,28.799999999999272,163.30000000000072,207.9
2025-09-04,2025-09-09,2025,0921_open,500,202.54999999999998,28.799999999999272,173.7500000000007,297.45000000000005
2025-09-05,2025-09-09,2025,0921_open,400,157.25,28.799999999999272,128.45000000000073,242.75
2025-09-05,2025-09-09,2025,0921_open,500,162.05,28.799999999999272,133.25000000000074,337.95
2025-09-08,2025-09-09,2025,0921_open,400,132.9,78.79999999999927,54.10000000000073,267.1
2025-09-08,2025-09-09,2025,0921_open,500,135.3,78.79999999999927,56.50000000000074,364.7
2025-09-09,2025-09-09,2025,0921_open,400,89.3,28.799999999999272,60.500000000000725,310.7
2025-09-09,2025-09-09,2025,0921_open,500,89.89999999999999,28.799999999999272,61.10000000000072,410.1
2025-09-10,2025-09-16,2025,0921_open,400,204.95,304.4500000000007,-99.50000000000074,195.05
2025-09-10,2025-09-16,2025,0921_open,500,217.45,304.4500000000007,-87.00000000000074,282.55
2025-09-11,2025-09-16,2025,0921_open,400,184.55,254.45000000000073,-69.90000000000072,215.45
2025-09-11,2025-09-16,2025,0921_open,500,193.0,254.45000000000073,-61.45000000000073,307.0
2025-09-12,2025-09-16,2025,0921_open,400,157.04999999999998,204.45000000000073,-47.400000000000745,242.95000000000002
2025-09-12,2025-09-16,2025,0921_open,500,161.1,204.45000000000073,-43.35000000000073,338.9
2025-09-15,2025-09-16,2025,0921_open,400,118.04999999999998,154.45000000000073,-36.400000000000745,281.95000000000005
2025-09-15,2025-09-16,2025,0921_open,500,119.69999999999999,154.45000000000073,-34.75000000000074,380.3
2025-09-16,2025-09-16,2025,0921_open,400,76.25000000000001,154.45000000000073,-78.20000000000071,323.75
2025-09-16,2025-09-16,2025,0921_open,500,76.75000000000001,154.45000000000073,-77.70000000000071,423.25
2025-09-17,2025-09-23,2025,0921_open,400,200.95,115.09999999999854,85.85000000000144,199.05
2025-09-17,2025-09-23,2025,0921_open,500,212.5,115.09999999999854,97.40000000000146,287.5
2025-09-18,2025-09-23,2025,0921_open,400,167.55,215.09999999999854,-47.54999999999853,232.45
2025-09-18,2025-09-23,2025,0921_open,500,173.85000000000002,215.09999999999854,-41.24999999999852,326.15
2025-09-19,2025-09-23,2025,0921_open,400,141.25,215.09999999999854,-73.84999999999854,258.75
2025-09-19,2025-09-23,2025,0921_open,500,144.35,215.09999999999854,-70.74999999999855,355.65
2025-09-22,2025-09-23,2025,0921_open,400,115.2,65.09999999999854,50.10000000000146,284.8
2025-09-22,2025-09-23,2025,0921_open,500,116.7,65.09999999999854,51.60000000000146,383.3
2025-09-23,2025-09-23,2025,0921_open,400,76.50000000000001,65.09999999999854,11.40000000000147,323.5
2025-09-23,2025-09-23,2025,0921_open,500,76.85000000000001,65.09999999999854,11.750000000001464,423.15
2025-09-24,2025-09-30,2025,0921_open,400,201.95,400.0,-198.05,198.05
2025-09-24,2025-09-30,2025,0921_open,500,214.75,466.40000000000146,-251.65000000000146,285.25
2025-09-25,2025-09-30,2025,0921_open,400,181.74999999999997,400.0,-218.25000000000003,218.25000000000003
2025-09-25,2025-09-30,2025,0921_open,500,190.05,416.40000000000146,-226.35000000000144,309.95
2025-09-26,2025-09-30,2025,0921_open,400,170.70000000000002,166.40000000000146,4.299999999998562,229.29999999999998
2025-09-26,2025-09-30,2025,0921_open,500,177.00000000000003,166.40000000000146,10.599999999998573,323.0
2025-09-29,2025-09-30,2025,0921_open,400,145.5,16.400000000001455,129.09999999999854,254.5
2025-09-29,2025-09-30,2025,0921_open,500,149.3,16.400000000001455,132.89999999999856,350.7
2025-09-30,2025-09-30,2025,0921_open,400,98.0,66.40000000000146,31.599999999998545,302.0
2025-09-30,2025-09-30,2025,0921_open,500,98.64999999999999,66.40000000000146,32.249999999998536,401.35
2025-10-01,2025-10-07,2025,0921_open,400,208.4,400.0,-191.6,191.6
2025-10-01,2025-10-07,2025,0921_open,500,221.85,500.0,-278.15,278.15
2025-10-03,2025-10-07,2025,0921_open,400,161.14999999999998,312.7999999999993,-151.6499999999993,238.85000000000002
2025-10-03,2025-10-07,2025,0921_open,500,166.3,312.7999999999993,-146.49999999999926,333.7
2025-10-06,2025-10-07,2025,0921_open,400,116.69999999999999,162.79999999999927,-46.099999999999284,283.3
2025-10-06,2025-10-07,2025,0921_open,500,118.05,162.79999999999927,-44.749999999999275,381.95
2025-10-07,2025-10-07,2025,0921_open,400,93.7,12.799999999999272,80.90000000000073,306.3
2025-10-07,2025-10-07,2025,0921_open,500,94.3,12.799999999999272,81.50000000000072,405.7
2025-10-08,2025-10-14,2025,0921_open,400,194.5,26.650000000001455,167.84999999999854,205.5
2025-10-08,2025-10-14,2025,0921_open,500,205.10000000000002,26.650000000001455,178.44999999999857,294.9
2025-10-09,2025-10-14,2025,0921_open,400,175.6,73.34999999999854,102.25000000000145,224.4
2025-10-09,2025-10-14,2025,0921_open,500,183.5,73.34999999999854,110.15000000000146,316.5
2025-10-10,2025-10-14,2025,0921_open,400,155.8,76.65000000000146,79.14999999999856,244.2
2025-10-10,2025-10-14,2025,0921_open,500,160.15,76.65000000000146,83.49999999999855,339.85
2025-10-13,2025-10-14,2025,0921_open,400,148.75,76.65000000000146,72.09999999999854,251.25
2025-10-13,2025-10-14,2025,0921_open,500,151.95000000000002,76.65000000000146,75.29999999999856,348.04999999999995
2025-10-14,2025-10-14,2025,0921_open,400,92.24999999999999,176.65000000000146,-84.40000000000147,307.75
2025-10-14,2025-10-14,2025,0921_open,500,92.94999999999999,176.65000000000146,-83.70000000000147,407.05
2025-10-15,2025-10-21,2025,0921_open,400,210.29999999999998,400.0,-189.70000000000002,189.70000000000002
2025-10-15,2025-10-21,2025,0921_open,500,223.5,500.0,-276.5,276.5
2025-10-16,2025-10-21,2025,0921_open,400,184.7,400.0,-215.3,215.3
2025-10-16,2025-10-21,2025,0921_open,500,192.4,433.2999999999993,-240.89999999999927,307.6
2025-10-17,2025-10-21,2025,0921_open,400,162.1,283.2999999999993,-121.19999999999928,237.9
2025-10-17,2025-10-21,2025,0921_open,500,166.9,283.2999999999993,-116.39999999999927,333.1
2025-10-20,2025-10-21,2025,0921_open,400,104.3,66.70000000000073,37.59999999999927,295.7
2025-10-20,2025-10-21,2025,0921_open,500,105.7,66.70000000000073,38.999999999999275,394.3
2025-10-23,2025-10-28,2025,0921_open,400,221.85,34.599999999998545,187.25000000000145,178.15
2025-10-23,2025-10-28,2025,0921_open,500,236.54999999999998,34.599999999998545,201.95000000000144,263.45000000000005
2025-10-24,2025-10-28,2025,0921_open,400,188.25,115.40000000000146,72.84999999999854,211.75
2025-10-24,2025-10-28,2025,0921_open,500,197.0,115.40000000000146,81.59999999999854,303.0
2025-10-27,2025-10-28,2025,0921_open,400,149.70000000000002,115.40000000000146,34.29999999999856,250.29999999999998
2025-10-27,2025-10-28,2025,0921_open,500,153.8,115.40000000000146,38.399999999998556,346.2
2025-10-28,2025-10-28,2025,0921_open,400,137.74999999999997,15.400000000001455,122.34999999999852,262.25
2025-10-28,2025-10-28,2025,0921_open,500,139.29999999999998,15.400000000001455,123.89999999999853,360.70000000000005
2025-10-29,2025-11-04,2025,0921_open,400,249.8,400.0,-150.2,150.2
2025-10-29,2025-11-04,2025,0921_open,500,275.8,413.75,-137.95,224.2
2025-10-30,2025-11-04,2025,0921_open,400,226.0,400.0,-174.0,174.0
2025-10-30,2025-11-04,2025,0921_open,500,244.3,413.75,-169.45,255.7
2025-10-31,2025-11-04,2025,0921_open,400,200.4,263.75,-63.349999999999994,199.6
2025-10-31,2025-11-04,2025,0921_open,500,211.45000000000002,263.75,-52.29999999999998,288.54999999999995
2025-11-03,2025-11-04,2025,0921_open,400,174.45,113.75,60.69999999999999,225.55
2025-11-03,2025-11-04,2025,0921_open,500,181.2,113.75,67.44999999999999,318.8
2025-11-04,2025-11-04,2025,0921_open,400,112.25,163.75,-51.5,287.75
2025-11-04,2025-11-04,2025,0921_open,500,113.2,163.75,-50.55,386.8
2025-11-06,2025-11-11,2025,0921_open,400,220.5,55.54999999999927,164.95000000000073,179.5
2025-11-06,2025-11-11,2025,0921_open,500,235.7,55.54999999999927,180.15000000000072,264.3
2025-11-07,2025-11-11,2025,0921_open,400,183.79999999999998,305.5499999999993,-121.74999999999929,216.20000000000002
2025-11-07,2025-11-11,2025,0921_open,500,192.34999999999997,305.5499999999993,-113.1999999999993,307.65000000000003
2025-11-10,2025-11-11,2025,0921_open,400,150.95000000000002,155.54999999999927,-4.599999999999255,249.04999999999998
2025-11-10,2025-11-11,2025,0921_open,500,153.55,155.54999999999927,-1.999999999999261,346.45
2025-11-11,2025-11-11,2025,0921_open,400,115.9,155.54999999999927,-39.64999999999927,284.1
2025-11-11,2025-11-11,2025,0921_open,500,116.95,155.54999999999927,-38.59999999999927,383.05
2025-11-12,2025-11-18,2025,0921_open,400,230.99999999999997,94.70000000000073,136.29999999999924,169.00000000000003
2025-11-12,2025-11-18,2025,0921_open,500,250.49999999999994,94.70000000000073,155.79999999999922,249.50000000000006
2025-11-13,2025-11-18,2025,0921_open,400,217.64999999999998,44.70000000000073,172.94999999999925,182.35000000000002
2025-11-13,2025-11-18,2025,0921_open,500,233.64999999999998,44.70000000000073,188.94999999999925,266.35
2025-11-14,2025-11-18,2025,0921_open,400,221.89999999999998,94.70000000000073,127.19999999999925,178.10000000000002
2025-11-14,2025-11-18,2025,0921_open,500,238.64999999999998,94.70000000000073,143.94999999999925,261.35
2025-11-17,2025-11-18,2025,0921_open,400,163.25,55.29999999999927,107.95000000000073,236.75
2025-11-17,2025-11-18,2025,0921_open,500,167.45000000000002,55.29999999999927,112.15000000000074,332.54999999999995
2025-11-18,2025-11-18,2025,0921_open,400,111.24999999999999,55.29999999999927,55.95000000000071,288.75
2025-11-18,2025-11-18,2025,0921_open,500,111.7,55.29999999999927,56.40000000000073,388.3
2025-11-19,2025-11-25,2025,0921_open,400,239.75000000000006,10.299999999999272,229.45000000000078,160.24999999999994
2025-11-19,2025-11-25,2025,0921_open,500,261.50000000000006,10.299999999999272,251.20000000000078,238.49999999999994
2025-11-20,2025-11-25,2025,0921_open,400,218.49999999999994,239.70000000000073,-21.200000000000784,181.50000000000006
2025-11-20,2025-11-25,2025,0921_open,500,233.69999999999996,239.70000000000073,-6.000000000000767,266.30000000000007
2025-11-21,2025-11-25,2025,0921_open,400,201.50000000000003,289.7000000000007,-88.2000000000007,198.49999999999997
2025-11-21,2025-11-25,2025,0921_open,500,212.4,289.7000000000007,-77.30000000000072,287.6
2025-11-24,2025-11-25,2025,0921_open,400,162.50000000000003,239.70000000000073,-77.2000000000007,237.49999999999997
2025-11-24,2025-11-25,2025,0921_open,500,165.4,239.70000000000073,-74.30000000000072,334.6
2025-11-25,2025-11-25,2025,0921_open,400,104.24999999999999,89.70000000000073,14.549999999999258,295.75
2025-11-25,2025-11-25,2025,0921_open,500,104.94999999999999,89.70000000000073,15.249999999999261,395.05
2025-11-26,2025-12-02,2025,0921_open,400,231.45000000000002,107.0,124.45000000000002,168.54999999999998
2025-11-26,2025-12-02,2025,0921_open,500,249.54999999999998,107.0,142.54999999999998,250.45000000000002
2025-11-27,2025-12-02,2025,0921_open,400,207.5,193.0,14.5,192.5
2025-11-27,2025-12-02,2025,0921_open,500,220.8,193.0,27.80000000000001,279.2
2025-11-28,2025-12-02,2025,0921_open,400,189.7,193.0,-3.3000000000000114,210.3
2025-11-28,2025-12-02,2025,0921_open,500,197.6,193.0,4.599999999999994,302.4
2025-12-01,2025-12-02,2025,0921_open,400,146.69999999999996,243.0,-96.30000000000004,253.30000000000004
2025-12-01,2025-12-02,2025,0921_open,500,149.49999999999997,243.0,-93.50000000000003,350.5
2025-12-02,2025-12-02,2025,0921_open,400,99.05000000000001,93.0,6.050000000000011,300.95
2025-12-02,2025-12-02,2025,0921_open,500,99.60000000000001,93.0,6.6000000000000085,400.4
2025-12-03,2025-12-09,2025,0921_open,400,226.35000000000002,208.25,18.100000000000023,173.64999999999998
2025-12-03,2025-12-09,2025,0921_open,500,243.9,208.25,35.650000000000006,256.1
2025-12-04,2025-12-09,2025,0921_open,400,199.50000000000003,108.25,91.25000000000003,200.49999999999997
2025-12-04,2025-12-09,2025,0921_open,500,211.0,108.25,102.75,289.0
2025-12-05,2025-12-09,2025,0921_open,400,190.75,208.25,-17.5,209.25
2025-12-05,2025-12-09,2025,0921_open,500,198.85,208.25,-9.400000000000006,301.15
2025-12-08,2025-12-09,2025,0921_open,400,140.55,308.25,-167.7,259.45
2025-12-08,2025-12-09,2025,0921_open,500,142.0,308.25,-166.25,358.0
2025-12-09,2025-12-09,2025,0921_open,400,115.55,41.75,73.8,284.45
2025-12-09,2025-12-09,2025,0921_open,500,116.55000000000001,41.75,74.80000000000001,383.45
2025-12-10,2025-12-16,2025,0921_open,400,220.15000000000003,48.650000000001455,171.49999999999858,179.84999999999997
2025-12-10,2025-12-16,2025,0921_open,500,236.70000000000002,48.650000000001455,188.04999999999856,263.29999999999995
2025-12-11,2025-12-16,2025,0921_open,400,206.54999999999998,101.34999999999854,105.20000000000144,193.45000000000002
2025-12-11,2025-12-16,2025,0921_open,500,219.64999999999998,101.34999999999854,118.30000000000143,280.35
2025-12-12,2025-12-16,2025,0921_open,400,178.29999999999998,148.65000000000146,29.649999999998528,221.70000000000002
2025-12-12,2025-12-16,2025,0921_open,500,184.29999999999998,148.65000000000146,35.64999999999853,315.70000000000005
2025-12-15,2025-12-16,2025,0921_open,400,144.2,98.65000000000146,45.54999999999853,255.8
2025-12-15,2025-12-16,2025,0921_open,500,146.6,98.65000000000146,47.94999999999854,353.4
2025-12-16,2025-12-16,2025,0921_open,400,98.05,98.65000000000146,-0.600000000001458,301.95
2025-12-16,2025-12-16,2025,0921_open,500,98.5,98.65000000000146,-0.1500000000014552,401.5
